match,team,opponent,team_score,opponent_score,result
Osasuna_RealBetis,Osasuna,RealBetis,1.0,2.0,loss
RealBetis_Osasuna,RealBetis,Osasuna,2.0,1.0,win
RayoVallecano_RealSociedad,RayoVallecano,RealSociedad,2.0,2.0,draw
RealSociedad_RayoVallecano,RealSociedad,RayoVallecano,2.0,2.0,draw
RealSociedad_RayoVallecano,RealSociedad,RayoVallecano,2.0,2.0,draw
RayoVallecano_RealSociedad,RayoVallecano,RealSociedad,2.0,2.0,draw
AthleticClub_Valencia,AthleticClub,Valencia,2.0,2.0,draw
Valencia_AthleticClub,Valencia,AthleticClub,2.0,2.0,draw
Valencia_AthleticClub,Valencia,AthleticClub,2.0,2.0,draw
AthleticClub_Valencia,AthleticClub,Valencia,2.0,2.0,draw
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,2.0,1.0,win
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,2.0,loss
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,2.0,1.0,win
Granada_Villarreal,Granada,Villarreal,2.0,3.0,loss
Villarreal_Granada,Villarreal,Granada,3.0,2.0,win
Villarreal_Granada,Villarreal,Granada,3.0,2.0,win
Granada_Villarreal,Granada,Villarreal,2.0,3.0,loss
LasPalmas_AtleticoMadrid,LasPalmas,AtleticoMadrid,2.0,1.0,win
AtleticoMadrid_LasPalmas,AtleticoMadrid,LasPalmas,1.0,2.0,loss
AtleticoMadrid_LasPalmas,AtleticoMadrid,LasPalmas,1.0,2.0,loss
LasPalmas_AtleticoMadrid,LasPalmas,AtleticoMadrid,2.0,1.0,win
Osasuna_GironaFC,Osasuna,GironaFC,2.0,4.0,loss
GironaFC_Osasuna,GironaFC,Osasuna,4.0,2.0,win
GironaFC_Osasuna,GironaFC,Osasuna,4.0,2.0,win
Osasuna_GironaFC,Osasuna,GironaFC,2.0,4.0,loss
RealBetis_Mallorca,RealBetis,Mallorca,2.0,0.0,win
Mallorca_RealBetis,Mallorca,RealBetis,0.0,2.0,loss
Mallorca_RealBetis,Mallorca,RealBetis,0.0,2.0,loss
RealBetis_Mallorca,RealBetis,Mallorca,2.0,0.0,win
CeltaVigo_Sevilla,CeltaVigo,Sevilla,1.0,1.0,draw
Sevilla_CeltaVigo,Sevilla,CeltaVigo,1.0,1.0,draw
Sevilla_CeltaVigo,Sevilla,CeltaVigo,1.0,1.0,draw
CeltaVigo_Sevilla,CeltaVigo,Sevilla,1.0,1.0,draw
RealSociedad_Barcelona,RealSociedad,Barcelona,0.0,1.0,loss
Barcelona_RealSociedad,Barcelona,RealSociedad,1.0,0.0,win
Barcelona_RealSociedad,Barcelona,RealSociedad,1.0,0.0,win
RealSociedad_Barcelona,RealSociedad,Barcelona,0.0,1.0,loss
DeportivoAlaves_Almeria,DeportivoAlaves,Almeria,1.0,0.0,win
Almeria_DeportivoAlaves,Almeria,DeportivoAlaves,0.0,1.0,loss
Almeria_DeportivoAlaves,Almeria,DeportivoAlaves,0.0,1.0,loss
DeportivoAlaves_Almeria,DeportivoAlaves,Almeria,1.0,0.0,win
Valencia_Granada,Valencia,Granada,1.0,0.0,win
Granada_Valencia,Granada,Valencia,0.0,1.0,loss
Granada_Valencia,Granada,Valencia,0.0,1.0,loss
Valencia_Granada,Valencia,Granada,1.0,0.0,win
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,3.0,loss
AthleticClub_Villarreal,AthleticClub,Villarreal,3.0,2.0,win
AthleticClub_Villarreal,AthleticClub,Villarreal,3.0,2.0,win
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,3.0,loss
RealMadrid_RayoVallecano,RealMadrid,RayoVallecano,0.0,0.0,draw
RayoVallecano_RealMadrid,RayoVallecano,RealMadrid,0.0,0.0,draw
RayoVallecano_RealMadrid,RayoVallecano,RealMadrid,0.0,0.0,draw
RealMadrid_RayoVallecano,RealMadrid,RayoVallecano,0.0,0.0,draw
Getafe_Cadiz,Getafe,Cadiz,1.0,0.0,win
Cadiz_Getafe,Cadiz,Getafe,0.0,1.0,loss
Cadiz_Getafe,Cadiz,Getafe,0.0,1.0,loss
Getafe_Cadiz,Getafe,Cadiz,1.0,0.0,win
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,4.0,3.0,win
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,3.0,4.0,loss
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,3.0,4.0,loss
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,4.0,3.0,win
RayoVallecano_GironaFC,RayoVallecano,GironaFC,1.0,2.0,loss
GironaFC_RayoVallecano,GironaFC,RayoVallecano,2.0,1.0,win
GironaFC_RayoVallecano,GironaFC,RayoVallecano,2.0,1.0,win
RayoVallecano_GironaFC,RayoVallecano,GironaFC,1.0,2.0,loss
Almeria_RealSociedad,Almeria,RealSociedad,1.0,3.0,loss
RealSociedad_Almeria,RealSociedad,Almeria,3.0,1.0,win
RealSociedad_Almeria,RealSociedad,Almeria,3.0,1.0,win
Almeria_RealSociedad,Almeria,RealSociedad,1.0,3.0,loss
Granada_Getafe,Granada,Getafe,1.0,1.0,draw
Getafe_Granada,Getafe,Granada,1.0,1.0,draw
Getafe_Granada,Getafe,Granada,1.0,1.0,draw
Granada_Getafe,Granada,Getafe,1.0,1.0,draw
Osasuna_LasPalmas,Osasuna,LasPalmas,1.0,1.0,draw
LasPalmas_Osasuna,LasPalmas,Osasuna,1.0,1.0,draw
LasPalmas_Osasuna,LasPalmas,Osasuna,1.0,1.0,draw
Osasuna_LasPalmas,Osasuna,LasPalmas,1.0,1.0,draw
RealMadrid_Valencia,RealMadrid,Valencia,5.0,1.0,win
Valencia_RealMadrid,Valencia,RealMadrid,1.0,5.0,loss
Valencia_RealMadrid,Valencia,RealMadrid,1.0,5.0,loss
RealMadrid_Valencia,RealMadrid,Valencia,5.0,1.0,win
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,2.0,1.0,win
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,1.0,2.0,loss
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,1.0,2.0,loss
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,2.0,1.0,win
Sevilla_RealBetis,Sevilla,RealBetis,1.0,1.0,draw
RealBetis_Sevilla,RealBetis,Sevilla,1.0,1.0,draw
RealBetis_Sevilla,RealBetis,Sevilla,1.0,1.0,draw
Sevilla_RealBetis,Sevilla,RealBetis,1.0,1.0,draw
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,3.0,1.0,win
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,1.0,3.0,loss
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,1.0,3.0,loss
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,3.0,1.0,win
Mallorca_Cadiz,Mallorca,Cadiz,1.0,1.0,draw
Cadiz_Mallorca,Cadiz,Mallorca,1.0,1.0,draw
Cadiz_Mallorca,Cadiz,Mallorca,1.0,1.0,draw
Mallorca_Cadiz,Mallorca,Cadiz,1.0,1.0,draw
DeportivoAlaves_Granada,DeportivoAlaves,Granada,3.0,1.0,win
Granada_DeportivoAlaves,Granada,DeportivoAlaves,1.0,3.0,loss
Granada_DeportivoAlaves,Granada,DeportivoAlaves,1.0,3.0,loss
DeportivoAlaves_Granada,DeportivoAlaves,Granada,3.0,1.0,win
RayoVallecano_Barcelona,RayoVallecano,Barcelona,1.0,1.0,draw
Barcelona_RayoVallecano,Barcelona,RayoVallecano,1.0,1.0,draw
Barcelona_RayoVallecano,Barcelona,RayoVallecano,1.0,1.0,draw
RayoVallecano_Barcelona,RayoVallecano,Barcelona,1.0,1.0,draw
Valencia_CeltaVigo,Valencia,CeltaVigo,0.0,0.0,draw
CeltaVigo_Valencia,CeltaVigo,Valencia,0.0,0.0,draw
CeltaVigo_Valencia,CeltaVigo,Valencia,0.0,0.0,draw
Valencia_CeltaVigo,Valencia,CeltaVigo,0.0,0.0,draw
Getafe_Almeria,Getafe,Almeria,2.0,1.0,win
Almeria_Getafe,Almeria,Getafe,1.0,2.0,loss
Almeria_Getafe,Almeria,Getafe,1.0,2.0,loss
Getafe_Almeria,Getafe,Almeria,2.0,1.0,win
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,1.0,0.0,win
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,0.0,1.0,loss
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,0.0,1.0,loss
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,1.0,0.0,win
Villarreal_Osasuna,Villarreal,Osasuna,3.0,1.0,win
Osasuna_Villarreal,Osasuna,Villarreal,1.0,3.0,loss
Osasuna_Villarreal,Osasuna,Villarreal,1.0,3.0,loss
Villarreal_Osasuna,Villarreal,Osasuna,3.0,1.0,win
RealSociedad_Sevilla,RealSociedad,Sevilla,2.0,1.0,win
Sevilla_RealSociedad,Sevilla,RealSociedad,1.0,2.0,loss
Sevilla_RealSociedad,Sevilla,RealSociedad,1.0,2.0,loss
RealSociedad_Sevilla,RealSociedad,Sevilla,2.0,1.0,win
Cadiz_RealMadrid,Cadiz,RealMadrid,0.0,3.0,loss
RealMadrid_Cadiz,RealMadrid,Cadiz,3.0,0.0,win
RealMadrid_Cadiz,RealMadrid,Cadiz,3.0,0.0,win
Cadiz_RealMadrid,Cadiz,RealMadrid,0.0,3.0,loss
RealBetis_LasPalmas,RealBetis,LasPalmas,1.0,0.0,win
LasPalmas_RealBetis,LasPalmas,RealBetis,0.0,1.0,loss
LasPalmas_RealBetis,LasPalmas,RealBetis,0.0,1.0,loss
RealBetis_LasPalmas,RealBetis,LasPalmas,1.0,0.0,win
GironaFC_AthleticClub,GironaFC,AthleticClub,1.0,1.0,draw
AthleticClub_GironaFC,AthleticClub,GironaFC,1.0,1.0,draw
AthleticClub_GironaFC,AthleticClub,GironaFC,1.0,1.0,draw
GironaFC_AthleticClub,GironaFC,AthleticClub,1.0,1.0,draw
LasPalmas_Getafe,LasPalmas,Getafe,2.0,0.0,win
Getafe_LasPalmas,Getafe,LasPalmas,0.0,2.0,loss
Getafe_LasPalmas,Getafe,LasPalmas,0.0,2.0,loss
LasPalmas_Getafe,LasPalmas,Getafe,2.0,0.0,win
GironaFC_Valencia,GironaFC,Valencia,2.0,1.0,win
Valencia_GironaFC,Valencia,GironaFC,1.0,2.0,loss
Valencia_GironaFC,Valencia,GironaFC,1.0,2.0,loss
GironaFC_Valencia,GironaFC,Valencia,2.0,1.0,win
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,4.0,0.0,win
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,0.0,4.0,loss
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,0.0,4.0,loss
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,4.0,0.0,win
RealMadrid_Granada,RealMadrid,Granada,2.0,0.0,win
Granada_RealMadrid,Granada,RealMadrid,0.0,2.0,loss
Granada_RealMadrid,Granada,RealMadrid,0.0,2.0,loss
RealMadrid_Granada,RealMadrid,Granada,2.0,0.0,win
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,1.0,draw
RealSociedad_Osasuna,RealSociedad,Osasuna,1.0,1.0,draw
RealSociedad_Osasuna,RealSociedad,Osasuna,1.0,1.0,draw
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,1.0,draw
Mallorca_DeportivoAlaves,Mallorca,DeportivoAlaves,0.0,0.0,draw
DeportivoAlaves_Mallorca,DeportivoAlaves,Mallorca,0.0,0.0,draw
DeportivoAlaves_Mallorca,DeportivoAlaves,Mallorca,0.0,0.0,draw
Mallorca_DeportivoAlaves,Mallorca,DeportivoAlaves,0.0,0.0,draw
Almeria_RealBetis,Almeria,RealBetis,0.0,0.0,draw
RealBetis_Almeria,RealBetis,Almeria,0.0,0.0,draw
RealBetis_Almeria,RealBetis,Almeria,0.0,0.0,draw
Almeria_RealBetis,Almeria,RealBetis,0.0,0.0,draw
Sevilla_Villarreal,Sevilla,Villarreal,1.0,1.0,draw
Villarreal_Sevilla,Villarreal,Sevilla,1.0,1.0,draw
Villarreal_Sevilla,Villarreal,Sevilla,1.0,1.0,draw
Sevilla_Villarreal,Sevilla,Villarreal,1.0,1.0,draw
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,0.0,win
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,0.0,1.0,loss
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,0.0,1.0,loss
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,0.0,win
CeltaVigo_Cadiz,CeltaVigo,Cadiz,1.0,1.0,draw
Cadiz_CeltaVigo,Cadiz,CeltaVigo,1.0,1.0,draw
Cadiz_CeltaVigo,Cadiz,CeltaVigo,1.0,1.0,draw
CeltaVigo_Cadiz,CeltaVigo,Cadiz,1.0,1.0,draw
Getafe_Valencia,Getafe,Valencia,1.0,0.0,win
Valencia_Getafe,Valencia,Getafe,0.0,1.0,loss
Valencia_Getafe,Valencia,Getafe,0.0,1.0,loss
Getafe_Valencia,Getafe,Valencia,1.0,0.0,win
DeportivoAlaves_LasPalmas,DeportivoAlaves,LasPalmas,0.0,1.0,loss
LasPalmas_DeportivoAlaves,LasPalmas,DeportivoAlaves,1.0,0.0,win
LasPalmas_DeportivoAlaves,LasPalmas,DeportivoAlaves,1.0,0.0,win
DeportivoAlaves_LasPalmas,DeportivoAlaves,LasPalmas,0.0,1.0,loss
RealBetis_RealMadrid,RealBetis,RealMadrid,1.0,1.0,draw
RealMadrid_RealBetis,RealMadrid,RealBetis,1.0,1.0,draw
RealMadrid_RealBetis,RealMadrid,RealBetis,1.0,1.0,draw
RealBetis_RealMadrid,RealBetis,RealMadrid,1.0,1.0,draw
Villarreal_RealSociedad,Villarreal,RealSociedad,0.0,3.0,loss
RealSociedad_Villarreal,RealSociedad,Villarreal,3.0,0.0,win
RealSociedad_Villarreal,RealSociedad,Villarreal,3.0,0.0,win
Villarreal_RealSociedad,Villarreal,RealSociedad,0.0,3.0,loss
Mallorca_Sevilla,Mallorca,Sevilla,1.0,0.0,win
Sevilla_Mallorca,Sevilla,Mallorca,0.0,1.0,loss
Sevilla_Mallorca,Sevilla,Mallorca,0.0,1.0,loss
Mallorca_Sevilla,Mallorca,Sevilla,1.0,0.0,win
AtleticoMadrid_Almeria,AtleticoMadrid,Almeria,2.0,1.0,win
Almeria_AtleticoMadrid,Almeria,AtleticoMadrid,1.0,2.0,loss
Almeria_AtleticoMadrid,Almeria,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_Almeria,AtleticoMadrid,Almeria,2.0,1.0,win
Cadiz_Osasuna,Cadiz,Osasuna,1.0,1.0,draw
Osasuna_Cadiz,Osasuna,Cadiz,1.0,1.0,draw
Osasuna_Cadiz,Osasuna,Cadiz,1.0,1.0,draw
Cadiz_Osasuna,Cadiz,Osasuna,1.0,1.0,draw
Barcelona_GironaFC,Barcelona,GironaFC,2.0,4.0,loss
GironaFC_Barcelona,GironaFC,Barcelona,4.0,2.0,win
GironaFC_Barcelona,GironaFC,Barcelona,4.0,2.0,win
Barcelona_GironaFC,Barcelona,GironaFC,2.0,4.0,loss
Granada_AthleticClub,Granada,AthleticClub,1.0,1.0,draw
AthleticClub_Granada,AthleticClub,Granada,1.0,1.0,draw
AthleticClub_Granada,AthleticClub,Granada,1.0,1.0,draw
Granada_AthleticClub,Granada,AthleticClub,1.0,1.0,draw
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,0.0,0.0,draw
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,0.0,0.0,draw
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,0.0,0.0,draw
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,0.0,0.0,draw
Osasuna_RayoVallecano,Osasuna,RayoVallecano,1.0,0.0,win
RayoVallecano_Osasuna,RayoVallecano,Osasuna,0.0,1.0,loss
RayoVallecano_Osasuna,RayoVallecano,Osasuna,0.0,1.0,loss
Osasuna_RayoVallecano,Osasuna,RayoVallecano,1.0,0.0,win
CeltaVigo_Granada,CeltaVigo,Granada,1.0,0.0,win
Granada_CeltaVigo,Granada,CeltaVigo,0.0,1.0,loss
Granada_CeltaVigo,Granada,CeltaVigo,0.0,1.0,loss
CeltaVigo_Granada,CeltaVigo,Granada,1.0,0.0,win
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,2.0,0.0,win
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,0.0,2.0,loss
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,0.0,2.0,loss
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,2.0,0.0,win
Sevilla_Getafe,Sevilla,Getafe,0.0,3.0,loss
Getafe_Sevilla,Getafe,Sevilla,3.0,0.0,win
Getafe_Sevilla,Getafe,Sevilla,3.0,0.0,win
Sevilla_Getafe,Sevilla,Getafe,0.0,3.0,loss
Valencia_Barcelona,Valencia,Barcelona,1.0,1.0,draw
Barcelona_Valencia,Barcelona,Valencia,1.0,1.0,draw
Barcelona_Valencia,Barcelona,Valencia,1.0,1.0,draw
Valencia_Barcelona,Valencia,Barcelona,1.0,1.0,draw
Almeria_Mallorca,Almeria,Mallorca,0.0,0.0,draw
Mallorca_Almeria,Mallorca,Almeria,0.0,0.0,draw
Mallorca_Almeria,Mallorca,Almeria,0.0,0.0,draw
Almeria_Mallorca,Almeria,Mallorca,0.0,0.0,draw
RealSociedad_RealBetis,RealSociedad,RealBetis,0.0,0.0,draw
RealBetis_RealSociedad,RealBetis,RealSociedad,0.0,0.0,draw
RealBetis_RealSociedad,RealBetis,RealSociedad,0.0,0.0,draw
RealSociedad_RealBetis,RealSociedad,RealBetis,0.0,0.0,draw
LasPalmas_Cadiz,LasPalmas,Cadiz,1.0,1.0,draw
Cadiz_LasPalmas,Cadiz,LasPalmas,1.0,1.0,draw
Cadiz_LasPalmas,Cadiz,LasPalmas,1.0,1.0,draw
LasPalmas_Cadiz,LasPalmas,Cadiz,1.0,1.0,draw
RealMadrid_Villarreal,RealMadrid,Villarreal,4.0,1.0,win
Villarreal_RealMadrid,Villarreal,RealMadrid,1.0,4.0,loss
Villarreal_RealMadrid,Villarreal,RealMadrid,1.0,4.0,loss
RealMadrid_Villarreal,RealMadrid,Villarreal,4.0,1.0,win
GironaFC_DeportivoAlaves,GironaFC,DeportivoAlaves,3.0,0.0,win
DeportivoAlaves_GironaFC,DeportivoAlaves,GironaFC,0.0,3.0,loss
DeportivoAlaves_GironaFC,DeportivoAlaves,GironaFC,0.0,3.0,loss
GironaFC_DeportivoAlaves,GironaFC,DeportivoAlaves,3.0,0.0,win
RayoVallecano_Valencia,RayoVallecano,Valencia,0.0,1.0,loss
Valencia_RayoVallecano,Valencia,RayoVallecano,1.0,0.0,win
Valencia_RayoVallecano,Valencia,RayoVallecano,1.0,0.0,win
RayoVallecano_Valencia,RayoVallecano,Valencia,0.0,1.0,loss
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,3.0,3.0,draw
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,3.0,3.0,draw
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,3.0,3.0,draw
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,3.0,3.0,draw
Granada_Sevilla,Granada,Sevilla,0.0,3.0,loss
Sevilla_Granada,Sevilla,Granada,3.0,0.0,win
Sevilla_Granada,Sevilla,Granada,3.0,0.0,win
Granada_Sevilla,Granada,Sevilla,0.0,3.0,loss
Barcelona_Almeria,Barcelona,Almeria,3.0,2.0,win
Almeria_Barcelona,Almeria,Barcelona,2.0,3.0,loss
Almeria_Barcelona,Almeria,Barcelona,2.0,3.0,loss
Barcelona_Almeria,Barcelona,Almeria,3.0,2.0,win
AthleticClub_LasPalmas,AthleticClub,LasPalmas,1.0,0.0,win
LasPalmas_AthleticClub,LasPalmas,AthleticClub,0.0,1.0,loss
LasPalmas_AthleticClub,LasPalmas,AthleticClub,0.0,1.0,loss
AthleticClub_LasPalmas,AthleticClub,LasPalmas,1.0,0.0,win
Villarreal_CeltaVigo,Villarreal,CeltaVigo,3.0,2.0,win
CeltaVigo_Villarreal,CeltaVigo,Villarreal,2.0,3.0,loss
CeltaVigo_Villarreal,CeltaVigo,Villarreal,2.0,3.0,loss
Villarreal_CeltaVigo,Villarreal,CeltaVigo,3.0,2.0,win
Cadiz_RealSociedad,Cadiz,RealSociedad,0.0,0.0,draw
RealSociedad_Cadiz,RealSociedad,Cadiz,0.0,0.0,draw
RealSociedad_Cadiz,RealSociedad,Cadiz,0.0,0.0,draw
Cadiz_RealSociedad,Cadiz,RealSociedad,0.0,0.0,draw
RealBetis_GironaFC,RealBetis,GironaFC,1.0,1.0,draw
GironaFC_RealBetis,GironaFC,RealBetis,1.0,1.0,draw
GironaFC_RealBetis,GironaFC,RealBetis,1.0,1.0,draw
RealBetis_GironaFC,RealBetis,GironaFC,1.0,1.0,draw
DeportivoAlaves_RealMadrid,DeportivoAlaves,RealMadrid,0.0,1.0,loss
RealMadrid_DeportivoAlaves,RealMadrid,DeportivoAlaves,1.0,0.0,win
RealMadrid_DeportivoAlaves,RealMadrid,DeportivoAlaves,1.0,0.0,win
DeportivoAlaves_RealMadrid,DeportivoAlaves,RealMadrid,0.0,1.0,loss
Mallorca_Osasuna,Mallorca,Osasuna,3.0,2.0,win
Osasuna_Mallorca,Osasuna,Mallorca,2.0,3.0,loss
Osasuna_Mallorca,Osasuna,Mallorca,2.0,3.0,loss
Mallorca_Osasuna,Mallorca,Osasuna,3.0,2.0,win
Getafe_RayoVallecano,Getafe,RayoVallecano,0.0,2.0,loss
RayoVallecano_Getafe,RayoVallecano,Getafe,2.0,0.0,win
RayoVallecano_Getafe,RayoVallecano,Getafe,2.0,0.0,win
Getafe_RayoVallecano,Getafe,RayoVallecano,0.0,2.0,loss
RealSociedad_DeportivoAlaves,RealSociedad,DeportivoAlaves,1.0,1.0,draw
DeportivoAlaves_RealSociedad,DeportivoAlaves,RealSociedad,1.0,1.0,draw
DeportivoAlaves_RealSociedad,DeportivoAlaves,RealSociedad,1.0,1.0,draw
RealSociedad_DeportivoAlaves,RealSociedad,DeportivoAlaves,1.0,1.0,draw
Valencia_Villarreal,Valencia,Villarreal,3.0,1.0,win
Villarreal_Valencia,Villarreal,Valencia,1.0,3.0,loss
Villarreal_Valencia,Villarreal,Valencia,1.0,3.0,loss
Valencia_Villarreal,Valencia,Villarreal,3.0,1.0,win
Granada_Cadiz,Granada,Cadiz,2.0,0.0,win
Cadiz_Granada,Cadiz,Granada,0.0,2.0,loss
Cadiz_Granada,Cadiz,Granada,0.0,2.0,loss
Granada_Cadiz,Granada,Cadiz,2.0,0.0,win
CeltaVigo_RealBetis,CeltaVigo,RealBetis,2.0,1.0,win
RealBetis_CeltaVigo,RealBetis,CeltaVigo,1.0,2.0,loss
RealBetis_CeltaVigo,RealBetis,CeltaVigo,1.0,2.0,loss
CeltaVigo_RealBetis,CeltaVigo,RealBetis,2.0,1.0,win
RealMadrid_Mallorca,RealMadrid,Mallorca,1.0,0.0,win
Mallorca_RealMadrid,Mallorca,RealMadrid,0.0,1.0,loss
Mallorca_RealMadrid,Mallorca,RealMadrid,0.0,1.0,loss
RealMadrid_Mallorca,RealMadrid,Mallorca,1.0,0.0,win
GironaFC_AtleticoMadrid,GironaFC,AtleticoMadrid,4.0,3.0,win
AtleticoMadrid_GironaFC,AtleticoMadrid,GironaFC,3.0,4.0,loss
AtleticoMadrid_GironaFC,AtleticoMadrid,GironaFC,3.0,4.0,loss
GironaFC_AtleticoMadrid,GironaFC,AtleticoMadrid,4.0,3.0,win
Osasuna_Almeria,Osasuna,Almeria,1.0,0.0,win
Almeria_Osasuna,Almeria,Osasuna,0.0,1.0,loss
Almeria_Osasuna,Almeria,Osasuna,0.0,1.0,loss
Osasuna_Almeria,Osasuna,Almeria,1.0,0.0,win
Sevilla_AthleticClub,Sevilla,AthleticClub,0.0,2.0,loss
AthleticClub_Sevilla,AthleticClub,Sevilla,2.0,0.0,win
AthleticClub_Sevilla,AthleticClub,Sevilla,2.0,0.0,win
Sevilla_AthleticClub,Sevilla,AthleticClub,0.0,2.0,loss
LasPalmas_Barcelona,LasPalmas,Barcelona,1.0,2.0,loss
Barcelona_LasPalmas,Barcelona,LasPalmas,2.0,1.0,win
Barcelona_LasPalmas,Barcelona,LasPalmas,2.0,1.0,win
LasPalmas_Barcelona,LasPalmas,Barcelona,1.0,2.0,loss
Sevilla_DeportivoAlaves,Sevilla,DeportivoAlaves,2.0,3.0,loss
DeportivoAlaves_Sevilla,DeportivoAlaves,Sevilla,3.0,2.0,win
DeportivoAlaves_Sevilla,DeportivoAlaves,Sevilla,3.0,2.0,win
Sevilla_DeportivoAlaves,Sevilla,DeportivoAlaves,2.0,3.0,loss
LasPalmas_Villarreal,LasPalmas,Villarreal,3.0,0.0,win
Villarreal_LasPalmas,Villarreal,LasPalmas,0.0,3.0,loss
Villarreal_LasPalmas,Villarreal,LasPalmas,0.0,3.0,loss
LasPalmas_Villarreal,LasPalmas,Villarreal,3.0,0.0,win
Mallorca_CeltaVigo,Mallorca,CeltaVigo,1.0,1.0,draw
CeltaVigo_Mallorca,CeltaVigo,Mallorca,1.0,1.0,draw
CeltaVigo_Mallorca,CeltaVigo,Mallorca,1.0,1.0,draw
Mallorca_CeltaVigo,Mallorca,CeltaVigo,1.0,1.0,draw
AthleticClub_RealSociedad,AthleticClub,RealSociedad,2.0,1.0,win
RealSociedad_AthleticClub,RealSociedad,AthleticClub,1.0,2.0,loss
RealSociedad_AthleticClub,RealSociedad,AthleticClub,1.0,2.0,loss
AthleticClub_RealSociedad,AthleticClub,RealSociedad,2.0,1.0,win
RealBetis_Granada,RealBetis,Granada,1.0,0.0,win
Granada_RealBetis,Granada,RealBetis,0.0,1.0,loss
Granada_RealBetis,Granada,RealBetis,0.0,1.0,loss
RealBetis_Granada,RealBetis,Granada,1.0,0.0,win
Almeria_GironaFC,Almeria,GironaFC,0.0,0.0,draw
GironaFC_Almeria,GironaFC,Almeria,0.0,0.0,draw
GironaFC_Almeria,GironaFC,Almeria,0.0,0.0,draw
Almeria_GironaFC,Almeria,GironaFC,0.0,0.0,draw
Cadiz_Valencia,Cadiz,Valencia,1.0,4.0,loss
Valencia_Cadiz,Valencia,Cadiz,4.0,1.0,win
Valencia_Cadiz,Valencia,Cadiz,4.0,1.0,win
Cadiz_Valencia,Cadiz,Valencia,1.0,4.0,loss
Barcelona_Osasuna,Barcelona,Osasuna,1.0,0.0,win
Osasuna_Barcelona,Osasuna,Barcelona,0.0,1.0,loss
Osasuna_Barcelona,Osasuna,Barcelona,0.0,1.0,loss
Barcelona_Osasuna,Barcelona,Osasuna,1.0,0.0,win
AtleticoMadrid_RayoVallecano,AtleticoMadrid,RayoVallecano,2.0,1.0,win
RayoVallecano_AtleticoMadrid,RayoVallecano,AtleticoMadrid,1.0,2.0,loss
RayoVallecano_AtleticoMadrid,RayoVallecano,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_RayoVallecano,AtleticoMadrid,RayoVallecano,2.0,1.0,win
Getafe_RealMadrid,Getafe,RealMadrid,0.0,2.0,loss
RealMadrid_Getafe,RealMadrid,Getafe,2.0,0.0,win
RealMadrid_Getafe,RealMadrid,Getafe,2.0,0.0,win
Getafe_RealMadrid,Getafe,RealMadrid,0.0,2.0,loss
